request_id,tier,target,selection_type,status_class,fallback_target,created_at
REQ-4HSFOPLVSJ56G2KH3OIK52BAZU,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785444555
REQ-OMZY4BT3I6ORI47GOOIHEMAEVM,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785444555
REQ-REOQ2KMBSXDZWB6VVQAMMX4OFQ,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785444573
REQ-QYET6T2SSNQA3A3OZKP4P2BGWQ,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785444574
REQ-FRZGOTAYSILMV3WAA3FCYR4I5M,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785444606
REQ-QXB35UIPQVRYH62ZJDGF45L5XU,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785444607
REQ-OOBD6TAL2LIFWJBK2N6IT3DHUQ,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785444639
REQ-BQUH24UPB3AASRUHOXSC64Q7AQ,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785444642
REQ-AUORT37XURFQ5VPMEIBHF2UMTY,0,account_pool_group:gpt-pro,bound,success,,1785444645
REQ-U6FLULX7HXN5PJVMYIZRPBSPPA,0,account_pool_group:gpt-pro,bound,success,,1785444663
REQ-26JTUSV6NWNMX73NEBAKWPSONQ,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785444673
REQ-TADMV7ZFIVN2N4P7ZQTASD3JRU,0,account_pool_group:gpt-pro,bound,success,,1785444680
REQ-GLQBLZPZZ7WCGQOE6GAQSIBKQQ,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785444680
REQ-KJT5MOX6G5GDKEVNA62BL3USJY,0,account_pool_group:gpt-pro,bound,success,,1785444683
REQ-DF4FA2GYXGNB6WYCY6JP53EQ7E,0,account_pool_group:gpt-pro,bound,success,,1785444687
REQ-JE5DOMNQOWRL7RPYA6CVUSLSXI,0,account_pool_group:gpt-pro,bound,success,,1785444689
REQ-RG7Y2ASWR674K3I5BNNTJBKM5I,0,account_pool_group:gpt-pro,bound,success,,1785444692
REQ-RDRHEG7NGESECQ3HNCNYT3N5RQ,0,account_pool_group:gpt-pro,bound,success,,1785444693
REQ-FEH62E5UAQT4PHNTC6YA26H32Q,0,account_pool_group:gpt-pro,bound,success,,1785444694
REQ-T7QTRPYR372CZJJBVF63AK425M,0,account_pool_group:gpt-pro,bound,success,,1785444697
REQ-RN5GT7VFZ4RJXJUF3NVOPYMUZA,0,account_pool_group:gpt-pro,bound,success,,1785444699
REQ-RGSJDYUFM6TTUGVQRDFPR3VNNY,0,account_pool_group:gpt-pro,bound,success,,1785444702
REQ-TLPQVAK4U42CBLMHHUHEIZG4HI,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785444708
REQ-D2UD5C5NG2NF3IC7S4P32Z42SU,0,account_pool_group:gpt-pro,bound,success,,1785444708
REQ-AVAOSGODJWAED7HPXNCFS5P45I,0,account_pool_group:gpt-pro,bound,success,,1785444710
REQ-PELQGC6O5TCVBOHEOLA35QTZMM,0,account_pool_group:gpt-pro,bound,success,,1785444712
REQ-2U66LQANVJIWBUBRNDCL754X4Q,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785444720
REQ-IDEEX2DNJQ3CLHDIDLHQ2OBDXA,0,account_pool_group:gpt-pro,bound,success,,1785444725
REQ-7OH7ICR7BDLRGLC2N4TXQZCXW4,0,account_pool_group:gpt-pro,bound,success,,1785444727
REQ-A4ULEDIRQYVLQGTK2F3E4VMQDU,0,account_pool_group:gpt-pro,bound,success,,1785444728
REQ-XTI23LHYWCQQUZTVEOWQ2JURWQ,0,account_pool_group:gpt-pro,bound,success,,1785444730
REQ-AC4YQAXWGZDTINH4AMLRELJZYU,0,account_pool_group:gpt-pro,bound,success,,1785444736
REQ-TFWKGSMBSLMPABBQG7W33GLQWM,0,account_pool_group:gpt-pro,bound,success,,1785444748
REQ-MH67VEEIDBKOPBRH5RQUJ3KOKU,0,account_pool_group:gpt-pro,bound,success,,1785444760
REQ-43OK7VMFE5TVUKMODDBY4O5PJU,0,account_pool_group:gpt-pro,bound,success,,1785444764
REQ-6EGXMJ2EGIJ2YUZ2M7Q25ZGWNA,0,account_pool_group:gpt-pro,bound,success,,1785444769
REQ-VQGAZFMXWWGLHIFVZDQR2TTMFI,0,account_pool_group:gpt-pro,bound,success,,1785444771
REQ-U5C2XN5WUPAUVRHVSSL7J5YPPU,0,account_pool_group:gpt-pro,bound,success,,1785444772
REQ-ERCD6YVSRLAHPTODHME32VXNW4,0,account_pool_group:gpt-pro,bound,success,,1785444779
REQ-VCTSVNVXK5QG5IS6EUTOCS2E2E,0,account_pool_group:gpt-pro,bound,success,,1785444781
REQ-KVX2ILD2YDA7IZDGMT3XIGO3BU,0,account_pool_group:gpt-pro,bound,success,,1785444783
REQ-PD6IG6IR2UABJ2ZFZUXYRYW7FQ,0,account_pool_group:gpt-pro,bound,success,,1785444784
REQ-JTH2H6XROVYRAQGN6IPEOV3LK4,0,account_pool_group:gpt-pro,bound,success,,1785444787
REQ-PYPMCVMAPJPG7LU3GEF6YB4EJA,0,account_pool_group:gpt-pro,bound,success,,1785444803
REQ-HBSD4EHX5DPHYTLVILBYPCRYJ4,0,account_pool_group:gpt-pro,bound,success,,1785444807
REQ-PEUVW6S6M52BIOGJDS44SIHS3Y,0,account_pool_group:gpt-pro,across,success,,1785444809
REQ-6G67666RDBHXPYBPUW6AS6BFO4,0,account_pool_group:gpt-pro,across,success,,1785444809
REQ-TLOEP434TVYGRMV5XR54KL26L4,0,account_pool_group:gpt-pro,bound,success,,1785444810
REQ-ISIMPR5AUJZDBJK7QXLO53SLLQ,0,account_pool_group:gpt-pro,bound,success,,1785444819
REQ-OU7PWGM7VJFWLC4ENPSEYTWZQQ,0,account_pool_group:gpt-pro,bound,success,,1785444819
REQ-5IL6WWIRXUR7UIUTI6T3HUJOEM,0,account_pool_group:gpt-pro,bound,success,,1785444819
REQ-ZD6GGNNTBA4COQHXRJIZ6RBTII,0,account_pool_group:gpt-pro,bound,success,,1785444827
REQ-6OS56O3GTYTW4BUKO4QKGVO6SE,0,account_pool_group:gpt-pro,bound,success,,1785444828
REQ-FSLVWGWQDKLYA7TDLQGBM37Q4U,0,account_pool_group:gpt-pro,bound,success,,1785444836
REQ-NA7PI3L7LRC5TCW4QVPY5EUHNM,0,account_pool_group:gpt-pro,bound,success,,1785444839
REQ-A2XKT45ASU57R4GNKCDVQ6S5SU,0,account_pool_group:claude,across,upstream_5xx,,1785444841
REQ-MPQAWLRO6XFDYSIQFVYFRMUJQE,0,account_pool_group:claude,across,upstream_5xx,,1785444842
REQ-AF3R45RKTWDXUJ5MOM4NWPDJAQ,0,account_pool_group:claude,across,upstream_5xx,,1785444842
REQ-XVLZKZY5PEHKS7UEVHEFYQ7JBU,0,account_pool_group:claude,across,upstream_5xx,,1785444842
REQ-LTTGNSB2JVDQYOQPCYVJPCYNWU,0,account_pool_group:claude,across,upstream_5xx,,1785444844
REQ-DFY3IOCCQTBUJRZYYLMAGOOPTU,0,account_pool_group:claude,across,upstream_5xx,,1785444844
REQ-THBSN5MG74DMQDN4SHHJOII6JM,0,account_pool_group:gpt-pro,bound,success,,1785444844
REQ-E2MLKJBZGVUM7VMWGBO6TMQMWM,0,account_pool_group:claude,across,upstream_5xx,,1785444846
REQ-MYVKGEEVXI2HIJ2U47YOHRCLTA,0,account_pool_group:claude,across,upstream_5xx,,1785444846
REQ-6YP7X6AQW63RANXLRFGDAHQQXM,0,account_pool_group:claude,across,upstream_5xx,,1785444851
REQ-SHXFGE5XVYZELVMBBMWILCMFF4,0,account_pool_group:claude,across,upstream_5xx,,1785444851
REQ-BYWTYWKNDK2ARUOTBS5EF6AIZM,0,account_pool_group:claude,across,upstream_5xx,,1785444860
REQ-RNGJEGHD645NCR6P6TELT2HBJI,0,account_pool_group:claude,across,upstream_5xx,,1785444861
REQ-KADUX6VKWHGKL3J65BIP2PNW5I,0,account_pool_group:gpt-pro,bound,success,,1785444864
REQ-XH5T2BEZ2GBQPOH2YY6DS525H4,0,account_pool_group:gpt-pro,bound,success,,1785444868
REQ-4P2V7VTDZ5G2WN52R7FGEEDVZE,0,account_pool_group:gpt-pro,bound,success,,1785444873
REQ-3J7A5VHMRUE3LVTKHYHX5N22IY,0,account_pool_group:claude,across,upstream_5xx,,1785444878
REQ-FIBX53U4NEPR3YMFE7TICOHZNU,0,account_pool_group:claude,across,upstream_5xx,,1785444879
REQ-6GPRYKQZ2YO2HN6D3K3RZUJARI,0,account_pool_group:gpt-pro,bound,success,,1785444883
REQ-5NRT2WF6GP4TOW5MQ4JK4HZD6U,0,account_pool_group:gpt-pro,bound,success,,1785444889
REQ-C6FQCXMJQ4GUJW4J5ZH4YEOWUM,0,account_pool_group:gpt-pro,bound,success,,1785444890
REQ-ID4XIG7WWOIM6RMUZZWVJUIBYI,0,account_pool_group:gpt-pro,bound,success,,1785444894
REQ-R3AYMI7OXGP5WW7HDJQ7Z6EHAM,0,account_pool_group:gpt-pro,bound,success,,1785444896
REQ-R3LFE5ZSFJJF55DQPTZNIE5CHI,0,account_pool_group:gpt-pro,bound,success,,1785444898
REQ-OIISK4UBKDS45LGTW45JUA2YO4,0,account_pool_group:gpt-pro,bound,success,,1785444902
REQ-UA5FLACTVONKNLOCJJ4AST6RDE,0,account_pool_group:gpt-pro,bound,success,,1785444906
REQ-FSAHKZLNYP3CZDBBPZ3PRTOT74,0,account_pool_group:claude,across,upstream_5xx,,1785444911
REQ-BYQBCTROTIMW4IISV5J72XH4CI,0,account_pool_group:gpt-pro,bound,success,,1785444911
REQ-XGBKKNPRHSX4F35Q35KJX4QADI,0,account_pool_group:gpt-pro,bound,success,,1785444918
REQ-K77HMJAFU2U74JQVCB3ABXW3DU,0,account_pool_group:claude,across,upstream_5xx,,1785444919
REQ-QEUOCZBCRV7KHTMGUWRI2RAECQ,0,account_pool_group:gpt-pro,bound,success,,1785444921
REQ-BP3Y6FHL6CZHJUO5ASWFUY5GJA,0,account_pool_group:gpt-pro,bound,success,,1785444921
REQ-7FRTRGHBBM6SBLCRWZLT7E76CM,0,account_pool_group:gpt-pro,bound,success,,1785444922
REQ-TA5CYX5QQVAJYZ4B267NFQ62ZI,0,account_pool_group:gpt-pro,bound,success,,1785444922
REQ-XTQMWP7OEZCEWJ7DSCYXHIQRLM,0,account_pool_group:gpt-pro,bound,success,,1785444929
REQ-DKLCMLKPODKKQHTN6L4A6SJMEE,0,account_pool_group:gpt-pro,bound,success,,1785444929
REQ-XCT2FBYTSRUYQ6UBAZTA77GGUE,0,account_pool_group:gpt-pro,bound,success,,1785444937
REQ-4FHVUPWFVYD4AVDD3CJ4PZAHCI,0,account_pool_group:gpt-pro,bound,success,,1785444939
REQ-35NVG7RPRDAXWG26KLDLJJFWOY,0,account_pool_group:gpt-pro,bound,success,,1785444941
REQ-4TEMTBI3YDD7RXXPDOV7OG6DHQ,0,account_pool_group:claude,across,upstream_5xx,,1785444946
REQ-BI3A27DN3MYDGFQTZV5DKOHNCQ,0,account_pool_group:gpt-pro,bound,success,,1785444948
REQ-PLUF2NZQRZ7ML26YPQK3XLDPZ4,0,account_pool_group:gpt-pro,bound,success,,1785444950
REQ-UXQHOROXA4SLZWTJAHJH3MZDZI,0,account_pool_group:gpt-pro,bound,success,,1785444950
REQ-KWTDG2FBXNM76I4334FHD3VWHQ,0,account_pool_group:gpt-pro,bound,success,,1785444955
REQ-3HVSIGYOGGUDSOYFHL2PQBLHSM,0,account_pool_group:claude,across,upstream_5xx,,1785444956
REQ-IPFNUQBDM6GCNV2WHNZVPTMRQM,0,account_pool_group:gpt-pro,bound,success,,1785444956
REQ-5MQRHRCC2YB7BFFBZXLSMVT2VI,0,account_pool_group:gpt-pro,bound,success,,1785444959
REQ-EUG3E6GXDSVK334FF6NF4KCQJE,0,account_pool_group:gpt-pro,bound,success,,1785444962
REQ-C3M2CUVVLV3B26BFCVZ3YRM3UI,0,account_pool_group:gpt-pro,bound,success,,1785444963
REQ-SVVZ2FMGEDYYXKO3ZU27CKIBMU,0,account_pool_group:gpt-pro,bound,success,,1785444969
REQ-G2IKNHZBDLL6KZSMHUKDZWSQBY,0,account_pool_group:gpt-pro,bound,success,,1785444971
REQ-2DVYTLS3VSIV7MZZ6GQPR2H3UA,0,account_pool_group:gpt-pro,bound,success,,1785444971
REQ-B4QZJ73AFA3H6CZM6REJPBGMII,0,account_pool_group:gpt-pro,bound,success,,1785444976
REQ-GQLUAASPLJUTZ3I5OIIVIOBDLY,0,account_pool_group:claude,across,upstream_5xx,,1785444979
REQ-5XLS5A7XAWTE3AYBSYAU26UN74,0,account_pool_group:gpt-pro,bound,success,,1785444981
REQ-VVD3CEQFDLSGEZILSPDAYVPIHI,0,account_pool_group:gpt-pro,bound,success,,1785444986
REQ-J6V7QFIDDO2DVEZKRW4JI43CVE,0,account_pool_group:claude,across,upstream_5xx,,1785444989
REQ-QKXKCDIRW5VRC6NCRUVMTJAWR4,0,account_pool_group:gpt-pro,bound,success,,1785444991
REQ-3LHQRHPFZL64J5WSCYUOPYAWWA,0,account_pool_group:gpt-pro,bound,success,,1785444997
REQ-L64OKYSZMPULMWWHZI6CPIER24,0,account_pool_group:gpt-pro,bound,success,,1785444998
REQ-HWQH6566EV5PTR7C4V7B2XMZIQ,0,account_pool_group:claude,across,upstream_5xx,,1785445017
REQ-JW5XDCHIDVMZSW5ZXYWKX3BEPA,0,account_pool_group:gpt-pro,bound,success,,1785445018
REQ-WIADCHRNFQEXLNVDYSD47SC2BU,0,account_pool_group:gpt-pro,bound,success,,1785445021
REQ-O3YZHNWJTEDKTV2Y4VNNHST44U,0,account_pool_group:claude,across,upstream_5xx,,1785445025
REQ-QI4AHZIUKOTYMCPJAUW4C5J5B4,0,account_pool_group:gpt-pro,bound,success,,1785445033
REQ-ODKI37FN5SKW7JMD7AQ4NZCF4E,0,account_pool_group:gpt-pro,bound,success,,1785445034
REQ-HZ4TVOQZT6DSS2L2DFSMJM3ZNQ,0,account_pool_group:gpt-pro,bound,success,,1785445047
REQ-DIDFHX5W7R4EAPXOPMOJUHDX3E,0,account_pool_group:gpt-pro,bound,success,,1785445069
REQ-F4U5TBM5HXHMTELO6XCLEMYMJM,0,account_pool_group:gpt-pro,bound,success,,1785445072
REQ-RI54332EAGFIQXZONN35QV73RU,0,account_pool_group:gpt-pro,bound,success,,1785445076
REQ-PP6WW3LXOSCP36VSDEECXZW3IE,0,account_pool_group:gpt-pro,bound,success,,1785445081
REQ-PJI4TA4O3YHRZH2G2R4A6S2CMU,0,account_pool_group:gpt-pro,bound,success,,1785445082
REQ-ZK4WHDGZW6TLA2WI76FD2VDKRM,0,account_pool_group:gpt-pro,bound,success,,1785445086
REQ-TXTDGEVPX6PVFP6Q4NLIUT265M,0,account_pool_group:gpt-pro,bound,success,,1785445098
REQ-ALWGH7WHI6QOJR4LFM2J5PY2JI,0,account_pool_group:gpt-pro,bound,success,,1785445102
REQ-ZEYFVRV632XOQSQ6R72ZLSE5BQ,0,account_pool_group:gpt-pro,bound,success,,1785445115
REQ-WGJQJSEXVYZR5E77U25UIKM34U,0,account_pool_group:gpt-pro,bound,success,,1785445120
REQ-TXO662K2SQARQ6UD7JZYBRRLEA,0,account_pool_group:gpt-pro,bound,success,,1785445128
REQ-QI5GQ7VQDWIFZJTBCJVI6DVVOA,0,account_pool_group:gpt-pro,bound,success,,1785445131
REQ-MULBT5PJDO7INJIMJBWQ2GHN2Y,0,account_pool_group:gpt-pro,bound,success,,1785445137
REQ-YVZ6RWYGKEZ5NP4CLGOBZNTDQY,0,account_pool_group:gpt-pro,bound,success,,1785445143
REQ-ZFD5SV5YF22PKZSBBAA3ZLV4XM,0,account_pool_group:gpt-pro,bound,success,,1785445150
REQ-GCYZC24CA3JB76CMSU2Y2TZQZ4,0,account_pool_group:gpt-pro,bound,success,,1785445153
REQ-JYX4DX4KGPSF72X5PU7S5JMPU4,0,account_pool_group:gpt-pro,bound,success,,1785445156
REQ-BCQ65FVABXMQ4M2TMYCTUJ3O2U,0,account_pool_group:gpt-pro,bound,success,,1785445160
REQ-36MPZD5ASTN4XCRP22MTQ5MWUA,0,account_pool_group:gpt-pro,bound,success,,1785445162
REQ-ZQEDITQPAXQO7QWYVUX57OGGSE,0,account_pool_group:gpt-pro,across,success,,1785445163
REQ-CLPKTA2YYA4VT7TGY7NODUGL4Q,0,account_pool_group:gpt-pro,bound,success,,1785445167
REQ-MFBEYC4KC56PACWSGFIS4HBTGE,0,account_pool_group:gpt-pro,bound,success,,1785445168
REQ-2KZH6PBQ55OPMZAVUNND3AIAR4,0,account_pool_group:gpt-pro,bound,success,,1785445174
REQ-DGMXS7TRO7WB3BVWJCEFC3I6UE,0,account_pool_group:gpt-pro,bound,success,,1785445179
REQ-6EBCP47HH2OMDGYJLO5USJBKYA,0,account_pool_group:gpt-pro,bound,success,,1785445179
REQ-7SWCIGIGSDWUMIJNKLVD56U46A,0,account_pool_group:gpt-pro,bound,success,,1785445183
REQ-4ZBUVWUP4PNSJTX42HE5BEHVHU,0,account_pool_group:gpt-pro,bound,success,,1785445187
REQ-CABSQR2NWVKIVHOE5744HCZVIQ,0,account_pool_group:gpt-pro,bound,success,,1785445193
REQ-NI4E7R5FNEIFXX4YBBLCHGM3CA,0,account_pool_group:gpt-pro,bound,success,,1785445194
REQ-DMAYLPHBG74J6EF2OGXCQO4VYM,0,account_pool_group:gpt-pro,bound,success,,1785445195
REQ-CUSPPCJRYHO4DWNISIYZCHCZJM,0,account_pool_group:gpt-pro,bound,success,,1785445199
REQ-G42RC6ZBEY54ZJBCOEICUOFXZU,0,account_pool_group:gpt-pro,bound,success,,1785445199
REQ-B7IIBQNDNNI2YFKJS4SIXAHCZY,0,account_pool_group:gpt-pro,bound,success,,1785445204
REQ-GHLFCFSLIXDVDPMAOIOLPWZJBY,0,account_pool_group:gpt-pro,bound,success,,1785445206
REQ-EICIS5TVGAJB5EWGLFZT3LG6CE,0,account_pool_group:gpt-pro,bound,success,,1785445210
REQ-6GNLKM44SKD62BVWHTT3OBWFTU,0,account_pool_group:gpt-pro,bound,success,,1785445213
REQ-UZAN2JK4LCKKGZQCVCVBJQB7GY,0,account_pool_group:gpt-pro,bound,success,,1785445215
REQ-FZMHL6NCERAWY4D2B7577TU3M4,0,account_pool_group:gpt-pro,bound,success,,1785445220
REQ-WCGBSG7RNZQEBQK7LSH5SBV6JU,0,account_pool_group:gpt-pro,bound,success,,1785445226
REQ-FU5OXLA3F3FCNPO3ZJS4NKY2GE,0,account_pool_group:gpt-pro,bound,success,,1785445229
REQ-KW33MWNOZMP4BWYNFTFKEVQUBY,0,account_pool_group:gpt-pro,bound,success,,1785445230
REQ-F56IAUV2SA6NJIM6MFTDHTFMGA,0,account_pool_group:gpt-pro,bound,success,,1785445233
REQ-42MX7F35VUMK7ARRCFGDZ62FMM,0,account_pool_group:gpt-pro,bound,success,,1785445236
REQ-LDEQ6BNHIVDRADOIYQTFSB4RPM,0,account_pool_group:gpt-pro,bound,success,,1785445238
REQ-VMLKHK46DMR5U6PFWBBCHLGJO4,0,account_pool_group:gpt-pro,bound,success,,1785445242
REQ-UEO5GBWCQD3GFHDY7LMKGGVUAE,0,account_pool_group:gpt-pro,bound,success,,1785445248
REQ-V7QSDBOUDAX3DU6BM23JJFLQFE,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445267
REQ-ZE5D3T7UGUKXAXGSSQVUJV7C4Q,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445267
REQ-5ZVZ2FNB3MCCOIJVZE5YABV5QU,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445268
REQ-P5M6CR64X4I43WPK3Y7SBGCV3M,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445268
REQ-GKHH5YNDSD73UF3HO7TJUGYECM,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445269
REQ-JFMKCMAHVIZLIO54CDK4DFPW3I,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445270
REQ-HRNKO3JLLKRQTP4LBWADVBKN4U,0,account_pool_group:gpt-pro,bound,success,,1785445271
REQ-5MQRF3YWCL254I6OEPDAEZJE2M,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445272
REQ-M7CZTXRMEIWQVCFACUTWSIVVEY,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445272
REQ-PGZUMANATVJFGBPJ5ADJNHAC7I,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445276
REQ-QBOO672RNQFMZYSA6GXK3P3YWQ,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445277
REQ-TTRXW5QRUGUTNAUTPC5I677LZA,0,account_pool_group:gpt-pro,bound,success,,1785445279
REQ-K2FJTEQGYZAY745XRJMKDZYHNY,0,account_pool_group:gpt-pro,bound,success,,1785445281
REQ-KDFE23KYJFRRDCZXS34ZLHJ7C4,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445287
REQ-3TJ2H6BNHIWZBXJZNSOTJ5JX6Y,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445287
REQ-A7UMTRKJ4AZKACCJACYLELS4IQ,0,account_pool_group:gpt-pro,bound,success,,1785445291
REQ-472BUI64NOL747ZAPTMKTO4SUE,0,account_pool_group:gpt-pro,bound,success,,1785445300
REQ-3J6KGYR3NWSSACY7I5PUSK2EVA,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445303
REQ-37IRYLXCB62CRWFP6PLFEL3224,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445305
REQ-HA2LUYD5JPP6XEYTPWOVCN6B6I,0,account_pool_group:gpt-pro,bound,success,,1785445314
REQ-AR7YKC3ZIS7KRVOSMXWZ4LUZTA,0,account_pool_group:gpt-pro,bound,success,,1785445320
REQ-JQQ3GYVSKTEICAFYA5C3QOQKUI,0,account_pool_group:gpt-pro,bound,success,,1785445324
REQ-D2BGXHKHTD4LGQPVWHWCEDEHJA,0,account_pool_group:gpt-pro,bound,success,,1785445334
REQ-VODNDBRPVE6XNA2HOG2O3PC6PU,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445337
REQ-QQSSL7BJRV3WBIOXDR3X6RGECE,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445345
REQ-43DFPKWDY4JKGNAT73N43WG7CA,0,account_pool_group:gpt-pro,bound,success,,1785445362
REQ-5PXDZPL5CLCKX62X67PICG7LIE,0,account_pool_group:gpt-pro,bound,success,,1785445368
REQ-2GYAINO6IMXLMIIGUKQPV7KS4A,0,account_pool_group:gpt-pro,bound,success,,1785445370
REQ-V2VDEQPISWJSACXBSQID6G6H4I,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445371
REQ-KURXPW7K53CMMWYW2NA5TI27W4,0,account_pool_group:gpt-pro,bound,success,,1785445376
REQ-6TPQXHXFJ54N7ADE7JEZDUGEF4,0,account_pool_group:gpt-pro,bound,success,,1785445376
REQ-7PPEGJTYYWEYCMDCW25XHFSFNU,0,account_pool_group:gpt-pro,bound,success,,1785445377
REQ-PFQKLJWGG43MEFJL3DW7M7O3NM,0,account_pool_group:gpt-pro,bound,success,,1785445377
REQ-VXMK4VMOVFGJ2NFN24OECVJPCE,0,account_pool_group:gpt-pro,bound,success,,1785445382
REQ-JYB5LHNTU6NDXBFJE2XZ64BA5E,0,account_pool_group:gpt-pro,bound,success,,1785445384
REQ-GIJZQLJ7QNUXEUAHAKJS7XDOA4,0,account_pool_group:gpt-plus-备用2(可破甲),across,upstream_5xx,,1785445384
REQ-B2JH44AQT5GV3BXEZRXFI2KRXU,0,account_pool_group:gpt-pro,bound,success,,1785445385
REQ-GCERG65OLBFUXCDXBKLOY44GFE,0,account_pool_group:gpt-pro,bound,success,,1785445386
REQ-I7M2RCGIVT66XNEMW2RJMSTIIY,0,account_pool_group:gpt-pro,bound,success,,1785445386
REQ-4FXRWXPIRPYXXBHC3YBEHX4WR4,0,account_pool_group:gpt-pro,bound,success,,1785445390
REQ-MPUTGOWNTQ2NAYRIFVMVJANQ5Q,0,account_pool_group:gpt-pro,bound,success,,1785445395
REQ-TWDQP6NL2WSWKX5VLLV6QSOXTA,0,account_pool_group:gpt-pro,bound,success,,1785445396
REQ-II3G7UDYNRYTGDQABNHDA5RW7M,0,account_pool_group:gpt-pro,bound,success,,1785445396
REQ-VFO4O6PXCTT66FVW7M63QPOVOQ,0,account_pool_group:gpt-pro,bound,success,,1785445397
REQ-N4AFRVMWGDDGNKGDM7GFUGOODA,0,account_pool_group:gpt-pro,bound,success,,1785445398
REQ-EN46X57BYFV3GD7V3FLBPMDRHQ,0,account_pool_group:gpt-pro,bound,success,,1785445399
