id,created_at,account_code,action,state,reason,detail
19,1785406868,,usage_daily_window_reset,ok,daily_window,admin usage daily window reset for VPS local day 2026-07-30
20,1785407236,,context_1m_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5 fallback_model=claude-opus-5 requested_context_window=1000000 fallback_context_window=200000 manual_switch_required=true"
21,1785407236,,model_capability_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5"
22,1785407252,ACC-5NWBTTKJQQ72VW3C7MG2763FJY,health_test,unreachable,anthropic token refresh failed (400): invalid_grant,provider=claude probe_scope=model_request model_checked=true model=claude-sonnet-4-5
23,1785407262,ACC-5NWBTTKJQQ72VW3C7MG2763FJY,health_test,unreachable,anthropic token refresh failed (400): invalid_grant,provider=claude probe_scope=model_request model_checked=true model=claude-sonnet-4-5
24,1785407296,,context_1m_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5 fallback_model=claude-opus-5 requested_context_window=1000000 fallback_context_window=200000 manual_switch_required=true"
25,1785407296,,model_capability_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5"
26,1785407308,,context_1m_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5 fallback_model=claude-opus-5 requested_context_window=1000000 fallback_context_window=200000 manual_switch_required=true"
27,1785407308,,model_capability_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5"
28,1785407312,,context_1m_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5 fallback_model=claude-opus-5 requested_context_window=1000000 fallback_context_window=200000 manual_switch_required=true"
29,1785407312,,model_capability_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5"
30,1785407332,,context_1m_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5 fallback_model=claude-opus-5 requested_context_window=1000000 fallback_context_window=200000 manual_switch_required=true"
31,1785407332,,model_capability_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5"
32,1785407345,ACC-F7V2KG5F535O755MND4UDOTTBM,health_test,alive,,http=200 alive=true probe_scope=model_request model_checked=true model=gpt-5.6-sol
33,1785407345,ACC-V5HUEWZFSBH45DWE5GJJ5SM4LA,health_test,rate_limited,usage_limit,"http=429 alive=true probe_scope=model_request model_checked=true model=gpt-5.6-sol body={""error"":{""type"":""usage_limit_reached"",""message"":""The usage limit has been reached"",""plan_type"":""plus"",""resets_at"":1785902989,""eligible_promo"":null,""resets_in_seconds"":495644}}"
34,1785407347,,context_1m_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5 fallback_model=claude-opus-5 requested_context_window=1000000 fallback_context_window=200000 manual_switch_required=true"
35,1785407347,,model_capability_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5"
36,1785407348,ACC-OWBQQZUPFT7GVHF6NPYMAYFFCU,health_test,alive,,http=200 alive=true probe_scope=model_request model_checked=true model=gpt-5.6-sol
37,1785407350,ACC-HH3MS4CH2YTRUI2AD4F5XY6VTU,health_test,alive,,http=200 alive=true probe_scope=model_request model_checked=true model=gpt-5.6-sol
38,1785407351,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,health_test,alive,,http=200 alive=true probe_scope=model_request model_checked=true model=gpt-5.6-sol
39,1785407352,ACC-YIAYS4VQ3AYXJWWOVIAVKNTLIM,health_test,unreachable,sql: no rows in result set,provider=antigravity probe_scope=account_auth_models model_checked=true model=
40,1785407352,,context_1m_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5 fallback_model=claude-opus-5 requested_context_window=1000000 fallback_context_window=200000 manual_switch_required=true"
41,1785407352,,model_capability_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5"
42,1785407356,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,health_test,alive,,http=200 alive=true probe_scope=model_request model_checked=true model=gpt-5.6-sol
43,1785407357,,context_1m_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5 fallback_model=claude-opus-5 requested_context_window=1000000 fallback_context_window=200000 manual_switch_required=true"
44,1785407357,,model_capability_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5"
45,1785407358,ACC-JX6NDCRVSN4MFKTOPLQXZMNOUI,health_test,alive,,http=200 alive=true probe_scope=model_request model_checked=true model=gpt-5.6-sol
46,1785407360,ACC-AHBCFSVVRS6LD7SODZNCOJQAZU,health_test,alive,,http=200 alive=true probe_scope=model_request model_checked=true model=gpt-5.6-sol
47,1785407362,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,health_test,alive,,http=200 alive=true probe_scope=model_request model_checked=true model=gpt-5.6-sol
48,1785407362,,context_1m_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5 fallback_model=claude-opus-5 requested_context_window=1000000 fallback_context_window=200000 manual_switch_required=true"
49,1785407362,,model_capability_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5"
50,1785407364,ACC-UTFYZURQ5KTWCWOESJ66KGJ2ZQ,health_test,alive,,http=200 alive=true probe_scope=model_request model_checked=true model=gpt-5.6-sol
51,1785407366,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,health_test,alive,,http=200 alive=true probe_scope=model_request model_checked=true model=gpt-5.6-sol
52,1785407367,,context_1m_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5 fallback_model=claude-opus-5 requested_context_window=1000000 fallback_context_window=200000 manual_switch_required=true"
53,1785407367,,model_capability_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5"
54,1785407376,,context_1m_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5 fallback_model=claude-opus-5 requested_context_window=1000000 fallback_context_window=200000 manual_switch_required=true"
55,1785407376,,model_capability_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5"
56,1785407441,,context_1m_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5 fallback_model=claude-opus-5 requested_context_window=1000000 fallback_context_window=200000 manual_switch_required=true"
57,1785407441,,model_capability_rejected,rejected,claude_context_1m_unavailable,"provider=claude,kiro,antigravity requested_model=claude-opus-5"
58,1785407474,ACC-NK6ZSGVDHFYJ7XPOALJSGRBZ7I,health_test,alive,,http=200 alive=true probe_scope=model_request model_checked=true model=claude-sonnet-4-5
59,1785407478,,goal_created,ready,claude,TOKEN-H56RFLUTPZX2ANTEPEQ6CR3MQQ aliases=2
60,1785407478,,goal_checkpoint_committed,ready,claude,TOKEN-H56RFLUTPZX2ANTEPEQ6CR3MQQ TOKEN-BXJ2G5CNN56WP322ITIS4K7VWQ segment=1 bytes=9151
61,1785407571,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
62,1785407587,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
63,1785407587,ACC-UTFYZURQ5KTWCWOESJ66KGJ2ZQ,codex_no_ratelimit_headers,,backend-api response missing x-ratelimit-* headers,provider=codex status=200 (this is NORMAL for chatgpt.com/backend-api; quota tracking unavailable)
64,1785407588,,codex_session_binding_created,active,terminal_success,metadata_only_no_raw_identifiers
65,1785407588,,goal_created,ready,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=2
66,1785407588,,goal_checkpoint_committed,ready,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=1 bytes=80
67,1785407638,ACC-YIAYS4VQ3AYXJWWOVIAVKNTLIM,health_test,unreachable,sql: no rows in result set,provider=antigravity probe_scope=account_auth_models model_checked=true model=
68,1785407733,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
69,1785407748,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=2
70,1785407748,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=2 bytes=27875
71,1785407754,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
72,1785407754,,routing_unavailable,unavailable,no_public_account_detail,"group_hash=b4bf5d7e5fcf allowed_providers=codex requested_model=gpt-5.6-sol normalized_model=gpt-5.6-sol kiro_accounts=0 status=503 counters={""inactive"":0,""quarantined"":0,""excluded"":0,""provider_mismatch"":0,""model_unsupported"":0,""rate_limit_cooldown"":0,""recheck_pending"":0,""egress_unavailable"":0,""egress_cooldown"":0,""concurrency"":0,""token_budget"":0,""coordinator_unavailable"":0} detail=no available account for this request (group=cyber, provider=codex, model=gpt-5.6-sol). Group ""cyber"" has no accounts. Active accounts ARE present in other group(s): ""claude""(1 active), ""gpt-plus-备用2(可破甲)""(5 active), ""gpt-plus-正常(备用1)""(5 active), ""gpt-pro""(1 active). Point this API key's group there, or import accounts into ""cyber""."
73,1785407755,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
74,1785407755,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=3 bytes=43741
75,1785407763,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
76,1785407763,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=4 bytes=2629
77,1785407766,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
78,1785407766,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=5 bytes=41036
79,1785407781,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
80,1785407781,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=6 bytes=6460
81,1785407790,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
82,1785407793,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
83,1785407793,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=7 bytes=22685
84,1785407809,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
85,1785407809,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=8 bytes=5148
86,1785407813,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
87,1785407813,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=9 bytes=2701
88,1785407824,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
89,1785407824,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=10 bytes=3385
90,1785407833,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
91,1785407833,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=11 bytes=11705
92,1785407834,ACC-UTFYZURQ5KTWCWOESJ66KGJ2ZQ,codex_mapped_session_rotation,requested,stream_429,main_cli_new_upstream_uuid
93,1785407834,,goal_resume_recovered,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE
94,1785407834,,codex_session_epoch_rotated,retired,mapped_session_risk,native_context_tree
95,1785407834,,codex_context_migrated,recovered,mapped_session_risk,durable_replay_new_epoch
96,1785407834,ACC-TP5ELWQQJ2C3BYGXSN2GIKQTEE,codex_no_ratelimit_headers,,backend-api response missing x-ratelimit-* headers,provider=codex status=200 (this is NORMAL for chatgpt.com/backend-api; quota tracking unavailable)
97,1785407846,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
98,1785407847,,codex_session_binding_created,active,terminal_success,metadata_only_no_raw_identifiers
99,1785407847,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
100,1785407847,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=12 bytes=6883
101,1785407847,ACC-HH3MS4CH2YTRUI2AD4F5XY6VTU,codex_no_ratelimit_headers,,backend-api response missing x-ratelimit-* headers,provider=codex status=200 (this is NORMAL for chatgpt.com/backend-api; quota tracking unavailable)
102,1785407847,,codex_session_binding_created,active,terminal_success,metadata_only_no_raw_identifiers
103,1785407847,,goal_created,ready,codex,TOKEN-EXIXYXH5F5WYS5RVRM5YGDL4D4 aliases=2
104,1785407847,,goal_checkpoint_committed,ready,codex,TOKEN-EXIXYXH5F5WYS5RVRM5YGDL4D4 TOKEN-4JQE656SHFNJJLY5QHPQD426SU segment=1 bytes=46427
105,1785407853,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
106,1785407853,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=13 bytes=3033
107,1785407861,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
108,1785407861,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=14 bytes=15865
109,1785407871,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
110,1785407872,ACC-F7V2KG5F535O755MND4UDOTTBM,codex_no_ratelimit_headers,,backend-api response missing x-ratelimit-* headers,provider=codex status=200 (this is NORMAL for chatgpt.com/backend-api; quota tracking unavailable)
111,1785407872,,codex_session_binding_created,active,terminal_success,metadata_only_no_raw_identifiers
112,1785407872,,goal_created,ready,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ aliases=2
113,1785407872,,goal_checkpoint_committed,ready,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ TOKEN-KTUHGH3CCJSM2TZ6HBC2AVMQ5E segment=1 bytes=46427
114,1785407889,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ aliases=3
115,1785407889,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ TOKEN-KTUHGH3CCJSM2TZ6HBC2AVMQ5E segment=2 bytes=22840
116,1785407890,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
117,1785407890,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=15 bytes=19684
118,1785407895,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
119,1785407896,ACC-AHBCFSVVRS6LD7SODZNCOJQAZU,codex_no_ratelimit_headers,,backend-api response missing x-ratelimit-* headers,provider=codex status=200 (this is NORMAL for chatgpt.com/backend-api; quota tracking unavailable)
120,1785407896,,codex_session_binding_created,active,terminal_success,metadata_only_no_raw_identifiers
121,1785407896,,goal_created,ready,codex,TOKEN-47ANZ2OG5HAZHYD7BZWMVO3ZDY aliases=2
122,1785407896,,goal_checkpoint_committed,ready,codex,TOKEN-47ANZ2OG5HAZHYD7BZWMVO3ZDY TOKEN-M7PXT5Y35MD6SWZ3SKTMZTKBS4 segment=1 bytes=51465
123,1785407908,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
124,1785407909,,codex_session_binding_created,active,terminal_success,metadata_only_no_raw_identifiers
125,1785407909,,goal_created,ready,codex,TOKEN-T2DLOGLCBZTJ4GLK7Z2D5CWM2M aliases=2
126,1785407909,,goal_checkpoint_committed,ready,codex,TOKEN-T2DLOGLCBZTJ4GLK7Z2D5CWM2M TOKEN-ENJHIBAZ2SNKRRJ5BN7KFHOPOE segment=1 bytes=46427
127,1785407916,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
128,1785407916,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=16 bytes=6733
129,1785407918,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-47ANZ2OG5HAZHYD7BZWMVO3ZDY aliases=3
130,1785407918,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-47ANZ2OG5HAZHYD7BZWMVO3ZDY TOKEN-M7PXT5Y35MD6SWZ3SKTMZTKBS4 segment=2 bytes=8419576
131,1785407925,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
132,1785407925,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=17 bytes=5518
133,1785407932,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
134,1785407932,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=18 bytes=6404
135,1785407942,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
136,1785407942,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=19 bytes=7574
137,1785407958,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
138,1785407958,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=20 bytes=9716
139,1785407967,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
140,1785407969,,goal_alias_bound,ready,codex,TOKEN-47ANZ2OG5HAZHYD7BZWMVO3ZDY aliases=2
141,1785407969,,goal_checkpoint_committed,ready,codex,TOKEN-47ANZ2OG5HAZHYD7BZWMVO3ZDY TOKEN-M7PXT5Y35MD6SWZ3SKTMZTKBS4 segment=3 bytes=51465
142,1785407978,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
143,1785407979,,goal_alias_bound,ready,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ aliases=2
144,1785407979,,goal_checkpoint_committed,ready,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ TOKEN-KTUHGH3CCJSM2TZ6HBC2AVMQ5E segment=3 bytes=46427
145,1785407991,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ aliases=3
146,1785407991,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ TOKEN-KTUHGH3CCJSM2TZ6HBC2AVMQ5E segment=4 bytes=37809
147,1785407998,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ aliases=3
148,1785407998,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ TOKEN-KTUHGH3CCJSM2TZ6HBC2AVMQ5E segment=5 bytes=5325
149,1785408013,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
150,1785408017,,goal_alias_bound,ready,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ aliases=3
151,1785408017,,goal_checkpoint_committed,ready,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ TOKEN-KTUHGH3CCJSM2TZ6HBC2AVMQ5E segment=6 bytes=17981
152,1785408025,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ aliases=3
153,1785408025,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ TOKEN-KTUHGH3CCJSM2TZ6HBC2AVMQ5E segment=7 bytes=9869
154,1785408035,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
155,1785408035,ACC-2K2OJBSXIQE2SYJVU5WZABT4NI,codex_no_ratelimit_headers,,backend-api response missing x-ratelimit-* headers,provider=codex status=200 (this is NORMAL for chatgpt.com/backend-api; quota tracking unavailable)
156,1785408036,,codex_session_binding_created,active,terminal_success,metadata_only_no_raw_identifiers
157,1785408036,,goal_created,ready,codex,TOKEN-RB3ZQIEE6HUYU7MTULQWHY25AM aliases=2
158,1785408036,,goal_checkpoint_committed,ready,codex,TOKEN-RB3ZQIEE6HUYU7MTULQWHY25AM TOKEN-FPK2MEMWPINYRA5KTHNFVOHMZY segment=1 bytes=31947
159,1785408039,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U aliases=3
160,1785408039,,goal_checkpoint_committed,awaiting_tool_result,codex,TOKEN-2F2J4JMNHIU7GLKZS6OWB2GU6U TOKEN-SEYAU7BE4OQ46CHJA4QOHL4EDE segment=21 bytes=18780
161,1785408049,,codex_downstream_websocket_upgrade,connected,switching_protocols,path=PATH-GORNRUR67X24P6JWALORMISKCE compression=negotiated_if_requested
162,1785408050,ACC-KTRZJAHV67UMB4QDJHUCYPZKNM,codex_no_ratelimit_headers,,backend-api response missing x-ratelimit-* headers,provider=codex status=200 (this is NORMAL for chatgpt.com/backend-api; quota tracking unavailable)
163,1785408050,,codex_session_binding_created,active,terminal_success,metadata_only_no_raw_identifiers
164,1785408050,,goal_created,ready,codex,TOKEN-O43HTSVBI4RRSNQVZQS3KFSCRQ aliases=2
165,1785408050,,goal_checkpoint_committed,ready,codex,TOKEN-O43HTSVBI4RRSNQVZQS3KFSCRQ TOKEN-FSQ3WWQOFX634VKDLB5G2LX52U segment=1 bytes=44744
166,1785408057,,goal_alias_bound,awaiting_tool_result,codex,TOKEN-LLJG4D42H65FJMZNWROQSVIZEQ aliases=3
