id,created_at,account_code,route_key_hash,api_key_hash,user_id,model,prompt_tokens,completion_tokens,total_tokens,cached_tokens,cache_read_tokens,cache_creation_tokens,usage_provider,usage_source,cache_read_present,cache_creation_present,compatibility_losses_json,cache_capability,estimated,cache_miss_tokens,cache_total_input_tokens,cache_creation_5m_tokens,cache_creation_1h_tokens,affinity_source,route_class,prompt_cache_key_present,prompt_cache_key_source,stable_prefix_source,stable_prefix_reason,stable_prefix_bytes,retention_effective,retention_source,claude_cache_ttl,cache_control_injected,cache_breakpoint_count,cache_breakpoints_json,unwritten_tail_tokens,max_possible_cache_read_tokens,cache_hit_after_prewarm,singleflight_waited_requests,diagnostics_miss_reason,latest_user_cache_control,latest_user_auto_context_cache_control,latest_user_tail_cache_control,latest_user_tool_result_cache_control,route_epoch,raw_usage_json,kiro_credits,kiro_credits_present,billing_hold_id,requested_model,resolved_model,model_override_source
8357,1785447554,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-QBWKIE2XA3FJKHU2JHSHU5UT6U,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,186729,129,186858,180992,180992,0,codex,upstream,0,0,,,0,5737,186729,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":186729,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":180992},""output_tokens"":129,""output_tokens_details"":{""reasoning_tokens"":9},""total_tokens"":186858}",0.000000,0,TOKEN-MEFEUZELXIGG4LXGHIAR4DFS6A,gpt-5.6-sol,gpt-5.6-sol,none
8358,1785447557,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-4PLHSQXST4SXXP24LVNONHBBHM,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,238367,297,238664,232192,232192,0,codex,upstream,0,0,,,0,6175,238367,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":238367,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":232192},""output_tokens"":297,""output_tokens_details"":{""reasoning_tokens"":21},""total_tokens"":238664}",0.000000,0,TOKEN-MGT6HMGSKPSFHXLWCOCNZQ5G7I,gpt-5.6-sol,gpt-5.6-sol,none
8360,1785447560,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-FMSHWLUQAHBTGYIDG6NFWXJVTU,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,44849,1910,46759,40704,40704,0,codex,upstream,0,0,,,0,4145,44849,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":44849,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":40704},""output_tokens"":1910,""output_tokens_details"":{""reasoning_tokens"":1808},""total_tokens"":46759}",0.000000,0,TOKEN-ZXS77ZPB7GEYKD3PNRHPP4RZYQ,gpt-5.6-sol,gpt-5.6-sol,none
8361,1785447561,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-WG3MCB6N4PEBK5W7652CVEZK6A,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,71511,539,72050,69376,69376,0,codex,upstream,0,0,,,0,2135,71511,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":71511,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":69376},""output_tokens"":539,""output_tokens_details"":{""reasoning_tokens"":323},""total_tokens"":72050}",0.000000,0,TOKEN-W35YEI63VXDHLAO4KU4LT6THNQ,gpt-5.6-sol,gpt-5.6-sol,none
8362,1785447564,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-QBWKIE2XA3FJKHU2JHSHU5UT6U,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,187313,317,187630,186112,186112,0,codex,upstream,0,0,,,0,1201,187313,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":187313,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":186112},""output_tokens"":317,""output_tokens_details"":{""reasoning_tokens"":120},""total_tokens"":187630}",0.000000,0,TOKEN-KEJ6KUYGCC5WC7AMKC6GXSMNRQ,gpt-5.6-sol,gpt-5.6-sol,none
8363,1785447568,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-7WG6CHUA6HJLLA4XNG4QBVZWTI,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,134955,1414,136369,30464,30464,0,codex,upstream,0,0,,,0,104491,134955,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,2,"{""input_tokens"":134955,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":30464},""output_tokens"":1414,""output_tokens_details"":{""reasoning_tokens"":684},""total_tokens"":136369}",0.000000,0,TOKEN-OALE4PFT4YA725S27TU6ARZFIY,gpt-5.6-sol,gpt-5.6-sol,none
8364,1785447571,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-WG3MCB6N4PEBK5W7652CVEZK6A,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,72816,147,72963,70400,70400,0,codex,upstream,0,0,,,0,2416,72816,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":72816,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":70400},""output_tokens"":147,""output_tokens_details"":{""reasoning_tokens"":20},""total_tokens"":72963}",0.000000,0,TOKEN-EFGN2OE2SYHBSMOOWRIONELMGU,gpt-5.6-sol,gpt-5.6-sol,none
8365,1785447577,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-WG3MCB6N4PEBK5W7652CVEZK6A,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,72986,196,73182,72448,72448,0,codex,upstream,0,0,,,0,538,72986,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":72986,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":72448},""output_tokens"":196,""output_tokens_details"":{""reasoning_tokens"":53},""total_tokens"":73182}",0.000000,0,TOKEN-XVPHVQMWF35E3DTSFNXXC5HGAQ,gpt-5.6-sol,gpt-5.6-sol,none
8366,1785447586,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-DXD5GG42LNE2DWKN3U2VYRTO74,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,239112,1213,240325,232192,232192,0,codex,upstream,0,0,,,0,6920,239112,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":239112,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":232192},""output_tokens"":1213,""output_tokens_details"":{""reasoning_tokens"":1101},""total_tokens"":240325}",0.000000,0,TOKEN-K7R2LKDEECCSQE3FYI3YDN2EE4,gpt-5.6-sol,gpt-5.6-sol,none
8368,1785447586,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-WG3MCB6N4PEBK5W7652CVEZK6A,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,74480,368,74848,72448,72448,0,codex,upstream,0,0,,,0,2032,74480,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":74480,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":72448},""output_tokens"":368,""output_tokens_details"":{""reasoning_tokens"":135},""total_tokens"":74848}",0.000000,0,TOKEN-P62JQJQVPCEYU3U63KBOB6DT6Q,gpt-5.6-sol,gpt-5.6-sol,none
8369,1785447593,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-YYJEGEBAWH4VCQYGRDGE6UNNDU,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,240420,179,240599,233216,233216,0,codex,upstream,0,0,,,0,7204,240420,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":240420,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":233216},""output_tokens"":179,""output_tokens_details"":{""reasoning_tokens"":27},""total_tokens"":240599}",0.000000,0,TOKEN-DBM5PVUHWBPS5ILEHYOBSWHR54,gpt-5.6-sol,gpt-5.6-sol,none
8370,1785447594,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-5Q77D3APSLIWWDLVR6GK433KEM,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,44644,2211,46855,43776,43776,0,codex,upstream,0,0,,,0,868,44644,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":44644,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":43776},""output_tokens"":2211,""output_tokens_details"":{""reasoning_tokens"":1972},""total_tokens"":46855}",0.000000,0,TOKEN-ZWAZLIB75NPNLZUAWEJMHG7EHY,gpt-5.6-sol,gpt-5.6-sol,none
8371,1785447599,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-QBWKIE2XA3FJKHU2JHSHU5UT6U,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,187717,1099,188816,187136,187136,0,codex,upstream,0,0,,,0,581,187717,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":187717,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":187136},""output_tokens"":1099,""output_tokens_details"":{""reasoning_tokens"":973},""total_tokens"":188816}",0.000000,0,TOKEN-676RRYQ5CFD22KK25R2RS6EEBM,gpt-5.6-sol,gpt-5.6-sol,none
8372,1785447606,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-QBWKIE2XA3FJKHU2JHSHU5UT6U,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,188970,124,189094,187136,187136,0,codex,upstream,0,0,,,0,1834,188970,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":188970,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":187136},""output_tokens"":124,""output_tokens_details"":{""reasoning_tokens"":46},""total_tokens"":189094}",0.000000,0,TOKEN-27YWALL73K3ZNDNAJAE3ZQ74TI,gpt-5.6-sol,gpt-5.6-sol,none
8373,1785447608,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-6RFOB3RYV4LQJ43AWLOA33Y5E4,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,240644,610,241254,234240,234240,0,codex,upstream,0,0,,,0,6404,240644,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":240644,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":234240},""output_tokens"":610,""output_tokens_details"":{""reasoning_tokens"":533},""total_tokens"":241254}",0.000000,0,TOKEN-MT44PTFOBZPLK53SVJWLYYU2MU,gpt-5.6-sol,gpt-5.6-sol,none
8374,1785447613,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-5Q77D3APSLIWWDLVR6GK433KEM,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,46879,273,47152,43776,43776,0,codex,upstream,0,0,,,0,3103,46879,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":46879,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":43776},""output_tokens"":273,""output_tokens_details"":{""reasoning_tokens"":85},""total_tokens"":47152}",0.000000,0,TOKEN-WAD74VF3UL73WUMBG4KWTPVYIU,gpt-5.6-sol,gpt-5.6-sol,none
8375,1785447613,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-KSAYUHVAH4URTMW74W62H43QTI,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,71661,8526,80187,68352,68352,0,codex,upstream,0,0,,,0,3309,71661,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":71661,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":68352},""output_tokens"":8526,""output_tokens_details"":{""reasoning_tokens"":3914},""total_tokens"":80187}",0.000000,0,TOKEN-JQGFWSDXT7JR4HQRGD6PVFSOLI,gpt-5.6-sol,gpt-5.6-sol,none
8376,1785447617,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-7WG6CHUA6HJLLA4XNG4QBVZWTI,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,136684,473,137157,19200,19200,0,codex,upstream,0,0,,,0,117484,136684,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,2,"{""input_tokens"":136684,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":19200},""output_tokens"":473,""output_tokens_details"":{""reasoning_tokens"":337},""total_tokens"":137157}",0.000000,0,TOKEN-UYZATXDUPECVTHRI67MFP4FHI4,gpt-5.6-sol,gpt-5.6-sol,none
8377,1785447620,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-QBWKIE2XA3FJKHU2JHSHU5UT6U,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,189275,273,189548,188160,188160,0,codex,upstream,0,0,,,0,1115,189275,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":189275,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":188160},""output_tokens"":273,""output_tokens_details"":{""reasoning_tokens"":168},""total_tokens"":189548}",0.000000,0,TOKEN-LHGTQLZGFGECIIAHYLI3UKXWAI,gpt-5.6-sol,gpt-5.6-sol,none
8378,1785447621,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-QBQI6CVOEYNLINSS7SIWKR3XJY,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,22332,2527,24859,20224,20224,0,codex,upstream,0,0,,,0,2108,22332,0,0,codex-root-thread-id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":22332,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":20224},""output_tokens"":2527,""output_tokens_details"":{""reasoning_tokens"":2371},""total_tokens"":24859}",0.000000,0,TOKEN-UPKM7MBME6HO2BMSNE474LTOR4,gpt-5.6-sol,gpt-5.6-sol,none
8379,1785447628,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-ADFK4OESKFYP4NJX23JGWLOPLQ,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,242048,678,242726,235264,235264,0,codex,upstream,0,0,,,0,6784,242048,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":242048,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":235264},""output_tokens"":678,""output_tokens_details"":{""reasoning_tokens"":52},""total_tokens"":242726}",0.000000,0,TOKEN-75LLOUTK7P3SMAGALDYF6S7LFA,gpt-5.6-sol,gpt-5.6-sol,none
8380,1785447634,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-QUB7BWAVXTOUG6ZZPNHJDXIRXU,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,242776,129,242905,236288,236288,0,codex,upstream,0,0,,,0,6488,242776,0,0,previous_response_id,true_conversation,1,downstream,,final_turn_not_user,0,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":242776,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":236288},""output_tokens"":129,""output_tokens_details"":{""reasoning_tokens"":9},""total_tokens"":242905}",0.000000,0,TOKEN-6ZUT3PG63X7H3LI4CM3LUVNUJM,gpt-5.6-sol,gpt-5.6-sol,none
8381,1785447634,ACC-YRPLDQBRRHOQWDM6Q3WWM3VAWM,TOKEN-WG3MCB6N4PEBK5W7652CVEZK6A,TOKEN-HQLHSJVM4QS2MSU2DWZBHUZ5Z4,,gpt-5.6-sol,78298,1709,80007,73472,73472,0,codex,upstream,0,0,,,0,4826,78298,0,0,codex-root-thread-id,true_conversation,1,downstream,body_meta_hmac,bounded_large_body,65536,,unsupported_current_codex,,0,0,,0,0,0,0,,0,0,0,0,0,"{""input_tokens"":78298,""input_tokens_details"":{""cache_write_tokens"":0,""cached_tokens"":73472},""output_tokens"":1709,""output_tokens_details"":{""reasoning_tokens"":1433},""total_tokens"":80007}",0.000000,0,TOKEN-K7ED2THD6BJ5U7WSGAIQMPPT24,gpt-5.6-sol,gpt-5.6-sol,none
